round_of_comp,date,home_team,away_team,home_nation,away_nation,home_goals,away_goals,home_penalties,away_penalties,venue,winning_team,result_90_min,latitude,longitude,location
Group stage,2010-09-15,CFR Cluj,Basel,Romania,Switzerland,2,1,,,Stadionul Dr. Constantin Rădulescu,CFR Cluj,2-1,46.7797489,23.5777658,"Stadionul Dr. Constantin Rădulescu, Romania"
Group stage,2010-09-28,Chelsea,Marseille,England,France,2,0,,,Stamford Bridge,Chelsea,2-0,51.4816869,-0.1910336,"Stamford Bridge, England"
Group stage,2010-09-28,Braga,Shakhtar,Portugal,Ukraine,0,3,,,Estádio Municipal de Braga,Shakhtar,0-3,41.5624996,-8.4298677,"Estádio Municipal de Braga, Portugal"
Group stage,2010-09-28,Basel,Bayern Munich,Switzerland,Germany,1,2,,,St. Jakob,Bayern Munich,1-2,47.5419657,7.6178533,"St. Jakob, Switzerland"
Group stage,2010-09-28,Spartak Moscow,MŠK Žilina,Russia,Slovakia,3,0,,,Stadion Luzhniki,Spartak Moscow,3-0,55.7157445,37.5537673,"Stadion Luzhniki, Russia"
Group stage,2010-09-28,Auxerre,Real Madrid,France,Spain,0,1,,,Stade Abbé,Real Madrid,0-1,47.7867848,3.5886237,"Stade Abbé, France"
Group stage,2010-09-28,Ajax,Milan,Netherlands,Italy,1,1,,,Amsterdam ArenA,,1-1,52.3159898,4.9429305,"Amsterdam ArenA, Netherlands"
Group stage,2010-09-28,Roma,CFR Cluj,Italy,Romania,2,1,,,Stadio Olimpico,Roma,2-1,41.9339424,12.4547705,"Stadio Olimpico, Italy"
Group stage,2010-09-28,Partizan,Arsenal,Serbia,England,1,3,,,Stadion FK Partizan,Arsenal,1-3,44.0243229,21.0765743,Serbia
Group stage,2010-09-29,Inter,Werder Bremen,Italy,Germany,4,0,,,Stadio Giuseppe Meazza,Inter,4-0,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Group stage,2010-09-29,Rangers,Bursaspor,Scotland,Turkey,1,0,,,Ibrox Stadium,Rangers,1-0,55.8532206,-4.3093239,"Ibrox Stadium, Scotland"
Group stage,2010-09-29,Valencia,Manchester Utd,Spain,England,0,1,,,Estadi de Mestalla,Manchester Utd,0-1,39.4753863,-0.3565192,"Estadi de Mestalla, Spain"
Group stage,2010-09-29,Schalke 04,Benfica,Germany,Portugal,2,0,,,Arena AufSchalke,Schalke 04,2-0,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Group stage,2010-09-29,Panathinaikos,FC Copenhagen,Greece,Denmark,0,2,,,OAKA Spiros Louis,FC Copenhagen,0-2,38.9953683,21.9877132,Greece
Group stage,2010-09-29,Tottenham,Twente,England,Netherlands,4,1,,,White Hart Lane,Tottenham,4-1,51.604157,-0.0662604,"White Hart Lane, England"
Group stage,2010-09-29,Rubin Kazan,Barcelona,Russia,Spain,1,1,,,Centralniy Stadion,,1-1,64.6863136,97.7453061,Russia
Group stage,2010-09-29,Hapoel Tel Aviv,Lyon,Israel,France,1,3,,,Bloomfield,Lyon,1-3,31.7715938,35.2234497,"Bloomfield, Israel"
Group stage,2010-10-19,Bayern Munich,CFR Cluj,Germany,Romania,3,2,,,Fußball Arena München,Bayern Munich,3-2,48.2187901,11.6236227,"Fußball Arena München, Germany"
Group stage,2010-10-19,Marseille,MŠK Žilina,France,Slovakia,1,0,,,Stade Vélodrome,Marseille,1-0,43.269835,5.3959117,"Stade Vélodrome, France"
Group stage,2010-10-19,Roma,Basel,Italy,Switzerland,1,3,,,Stadio Olimpico,Basel,1-3,41.9339424,12.4547705,"Stadio Olimpico, Italy"
Group stage,2010-10-19,Ajax,Auxerre,Netherlands,France,2,1,,,Amsterdam ArenA,Ajax,2-1,52.3159898,4.9429305,"Amsterdam ArenA, Netherlands"
Group stage,2010-10-19,Arsenal,Shakhtar,England,Ukraine,5,1,,,Arsenal Stadium,Arsenal,5-1,52.5310214,-1.2649062,England
Group stage,2010-10-19,Braga,Partizan,Portugal,Serbia,2,0,,,Estádio Municipal de Braga,Braga,2-0,41.5624996,-8.4298677,"Estádio Municipal de Braga, Portugal"
Group stage,2010-10-19,Spartak Moscow,Chelsea,Russia,England,0,2,,,Stadion Luzhniki,Chelsea,0-2,55.7157445,37.5537673,"Stadion Luzhniki, Russia"
Group stage,2010-10-19,Real Madrid,Milan,Spain,Italy,2,0,,,Estadio Santiago Bernabéu,Real Madrid,2-0,40.4521778,-3.6876573,"Estadio Santiago Bernabéu, Spain"
Group stage,2010-10-20,Inter,Tottenham,Italy,England,4,3,,,Stadio Giuseppe Meazza,Inter,4-3,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Group stage,2010-10-20,Barcelona,FC Copenhagen,Spain,Denmark,2,0,,,Camp Nou,Barcelona,2-0,41.3808046,2.1158872,"Camp Nou, Spain"
Group stage,2010-10-20,Rangers,Valencia,Scotland,Spain,1,1,,,Ibrox Stadium,,1-1,55.8532206,-4.3093239,"Ibrox Stadium, Scotland"
Group stage,2010-10-20,Twente,Werder Bremen,Netherlands,Germany,1,1,,,FC Twente Stadion,,1-1,52.2434979,5.6343227,Netherlands
Group stage,2010-10-20,Lyon,Benfica,France,Portugal,2,0,,,Stade de Gerland,Lyon,2-0,45.7237762,4.8322542,"Stade de Gerland, France"
Group stage,2010-10-20,Schalke 04,Hapoel Tel Aviv,Germany,Israel,3,1,,,Arena AufSchalke,Schalke 04,3-1,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Group stage,2010-10-20,Panathinaikos,Rubin Kazan,Greece,Russia,0,0,,,OAKA Spiros Louis,,0-0,38.9953683,21.9877132,Greece
Group stage,2010-10-20,Manchester Utd,Bursaspor,England,Turkey,1,0,,,Old Trafford,Manchester Utd,1-0,53.4631095,-2.2913865,"Old Trafford, England"
Group stage,2010-11-02,Tottenham,Inter,England,Italy,3,1,,,White Hart Lane,Tottenham,3-1,51.604157,-0.0662604,"White Hart Lane, England"
Group stage,2010-11-02,Valencia,Rangers,Spain,Scotland,3,0,,,Estadi de Mestalla,Valencia,3-0,39.4753863,-0.3565192,"Estadi de Mestalla, Spain"
Group stage,2010-11-02,Benfica,Lyon,Portugal,France,4,3,,,Estádio do Sport Lisboa e Benfica,Benfica,4-3,38.7526893,-9.1846899,"Estádio do Sport Lisboa e Benfica, Portugal"
Group stage,2010-11-02,Rubin Kazan,Panathinaikos,Russia,Greece,0,0,,,Centralniy Stadion,,0-0,64.6863136,97.7453061,Russia
Group stage,2010-11-02,Hapoel Tel Aviv,Schalke 04,Israel,Germany,0,0,,,Bloomfield,,0-0,31.7715938,35.2234497,"Bloomfield, Israel"
Group stage,2010-11-02,FC Copenhagen,Barcelona,Denmark,Spain,1,1,,,Telia Parken,,1-1,55.670249,10.3333283,Denmark
Group stage,2010-11-02,Werder Bremen,Twente,Germany,Netherlands,0,2,,,Weserstadion,Twente,0-2,53.0664479,8.8376718,"Weserstadion, Germany"
Group stage,2010-11-02,Bursaspor,Manchester Utd,Turkey,England,0,3,,,Bursa Atatürk,Manchester Utd,0-3,40.3305763,27.996343,"Bursa Atatürk, Turkey"
Group stage,2010-11-03,Milan,Real Madrid,Italy,Spain,2,2,,,Stadio Giuseppe Meazza,,2-2,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Group stage,2010-11-03,Shakhtar,Arsenal,Ukraine,England,2,1,,,Donbass Arena,Shakhtar,2-1,48.0211038,37.8090531,"Donbass Arena, Ukraine"
Group stage,2010-11-03,Partizan,Braga,Serbia,Portugal,0,1,,,Stadion FK Partizan,Braga,0-1,44.0243229,21.0765743,Serbia
Group stage,2010-11-03,CFR Cluj,Bayern Munich,Romania,Germany,0,4,,,Stadionul Dr. Constantin Rădulescu,Bayern Munich,0-4,46.7797489,23.5777658,"Stadionul Dr. Constantin Rădulescu, Romania"
Group stage,2010-11-03,Chelsea,Spartak Moscow,England,Russia,4,1,,,Stamford Bridge,Chelsea,4-1,51.4816869,-0.1910336,"Stamford Bridge, England"
Group stage,2010-11-03,MŠK Žilina,Marseille,Slovakia,France,0,7,,,Štadión MŠK Žilina,Marseille,0-7,49.2291569,18.7455178,"Štadión MŠK Žilina, Slovakia"
Group stage,2010-11-03,Auxerre,Ajax,France,Netherlands,2,1,,,Stade Abbé,Auxerre,2-1,47.7867848,3.5886237,"Stade Abbé, France"
Group stage,2010-11-03,Basel,Roma,Switzerland,Italy,2,3,,,St. Jakob,Roma,2-3,47.5419657,7.6178533,"St. Jakob, Switzerland"
Group stage,2010-11-23,Partizan,Shakhtar,Serbia,Ukraine,0,3,,,Stadion FK Partizan,Shakhtar,0-3,44.0243229,21.0765743,Serbia
Group stage,2010-11-23,Auxerre,Milan,France,Italy,0,2,,,Stade Abbé,Milan,0-2,47.7867848,3.5886237,"Stade Abbé, France"
Group stage,2010-11-23,Roma,Bayern Munich,Italy,Germany,3,2,,,Stadio Olimpico,Roma,3-2,41.9339424,12.4547705,"Stadio Olimpico, Italy"
Group stage,2010-11-23,Ajax,Real Madrid,Netherlands,Spain,0,4,,,Amsterdam ArenA,Real Madrid,0-4,52.3159898,4.9429305,"Amsterdam ArenA, Netherlands"
Group stage,2010-11-23,Chelsea,MŠK Žilina,England,Slovakia,2,1,,,Stamford Bridge,Chelsea,2-1,51.4816869,-0.1910336,"Stamford Bridge, England"
Group stage,2010-11-23,Spartak Moscow,Marseille,Russia,France,0,3,,,Stadion Luzhniki,Marseille,0-3,55.7157445,37.5537673,"Stadion Luzhniki, Russia"
Group stage,2010-11-23,Basel,CFR Cluj,Switzerland,Romania,1,0,,,St. Jakob,Basel,1-0,47.5419657,7.6178533,"St. Jakob, Switzerland"
Group stage,2010-11-23,Braga,Arsenal,Portugal,England,2,0,,,Estádio Municipal de Braga,Braga,2-0,41.5624996,-8.4298677,"Estádio Municipal de Braga, Portugal"
Group stage,2010-11-24,Valencia,Bursaspor,Spain,Turkey,6,1,,,Estadi de Mestalla,Valencia,6-1,39.4753863,-0.3565192,"Estadi de Mestalla, Spain"
Group stage,2010-11-24,Schalke 04,Lyon,Germany,France,3,0,,,Arena AufSchalke,Schalke 04,3-0,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Group stage,2010-11-24,Rangers,Manchester Utd,Scotland,England,0,1,,,Ibrox Stadium,Manchester Utd,0-1,55.8532206,-4.3093239,"Ibrox Stadium, Scotland"
Group stage,2010-11-24,Rubin Kazan,FC Copenhagen,Russia,Denmark,1,0,,,Centralniy Stadion,Rubin Kazan,1-0,64.6863136,97.7453061,Russia
Group stage,2010-11-24,Tottenham,Werder Bremen,England,Germany,3,0,,,White Hart Lane,Tottenham,3-0,51.604157,-0.0662604,"White Hart Lane, England"
Group stage,2010-11-24,Hapoel Tel Aviv,Benfica,Israel,Portugal,3,0,,,Bloomfield,Hapoel Tel Aviv,3-0,31.7715938,35.2234497,"Bloomfield, Israel"
Group stage,2010-11-24,Panathinaikos,Barcelona,Greece,Spain,0,3,,,OAKA Spiros Louis,Barcelona,0-3,38.9953683,21.9877132,Greece
Group stage,2010-11-24,Inter,Twente,Italy,Netherlands,1,0,,,Stadio Giuseppe Meazza,Inter,1-0,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Group stage,2010-12-07,Twente,Tottenham,Netherlands,England,3,3,,,FC Twente Stadion,,3-3,52.2434979,5.6343227,Netherlands
Group stage,2010-12-07,Barcelona,Rubin Kazan,Spain,Russia,2,0,,,Camp Nou,Barcelona,2-0,41.3808046,2.1158872,"Camp Nou, Spain"
Group stage,2010-12-07,Bursaspor,Rangers,Turkey,Scotland,1,1,,,Bursa Atatürk,,1-1,40.3305763,27.996343,"Bursa Atatürk, Turkey"
Group stage,2010-12-07,Manchester Utd,Valencia,England,Spain,1,1,,,Old Trafford,,1-1,53.4631095,-2.2913865,"Old Trafford, England"
Group stage,2010-12-07,FC Copenhagen,Panathinaikos,Denmark,Greece,3,1,,,FC København Stadium,FC Copenhagen,3-1,55.670249,10.3333283,Denmark
Group stage,2010-12-07,Werder Bremen,Inter,Germany,Italy,3,0,,,Weserstadion,Werder Bremen,3-0,53.0664479,8.8376718,"Weserstadion, Germany"
Group stage,2010-12-07,Lyon,Hapoel Tel Aviv,France,Israel,2,2,,,Stade de Gerland,,2-2,45.7237762,4.8322542,"Stade de Gerland, France"
Group stage,2010-12-07,Benfica,Schalke 04,Portugal,Germany,1,2,,,Estádio do Sport Lisboa e Benfica,Schalke 04,1-2,38.7526893,-9.1846899,"Estádio do Sport Lisboa e Benfica, Portugal"
Group stage,2010-12-08,Real Madrid,Auxerre,Spain,France,4,0,,,Estadio Santiago Bernabéu,Real Madrid,4-0,40.4521778,-3.6876573,"Estadio Santiago Bernabéu, Spain"
Group stage,2010-12-08,Shakhtar,Braga,Ukraine,Portugal,2,0,,,Donbass Arena,Shakhtar,2-0,48.0211038,37.8090531,"Donbass Arena, Ukraine"
Group stage,2010-12-08,Bayern Munich,Basel,Germany,Switzerland,3,0,,,Fußball Arena München,Bayern Munich,3-0,48.2187901,11.6236227,"Fußball Arena München, Germany"
Group stage,2010-12-08,MŠK Žilina,Spartak Moscow,Slovakia,Russia,1,2,,,Štadión MŠK Žilina,Spartak Moscow,1-2,49.2291569,18.7455178,"Štadión MŠK Žilina, Slovakia"
Group stage,2010-12-08,CFR Cluj,Roma,Romania,Italy,1,1,,,Stadionul Dr. Constantin Rădulescu,,1-1,46.7797489,23.5777658,"Stadionul Dr. Constantin Rădulescu, Romania"
Group stage,2010-12-08,Marseille,Chelsea,France,England,1,0,,,Stade Vélodrome,Marseille,1-0,43.269835,5.3959117,"Stade Vélodrome, France"
Group stage,2010-12-08,Milan,Ajax,Italy,Netherlands,0,2,,,Stadio Giuseppe Meazza,Ajax,0-2,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Group stage,2010-12-08,Arsenal,Partizan,England,Serbia,3,1,,,Arsenal Stadium,Arsenal,3-1,52.5310214,-1.2649062,England
Round of 16,2011-02-15,Milan,Tottenham,Italy,England,0,1,,,Stadio Giuseppe Meazza,Tottenham,0-1,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Round of 16,2011-02-15,Valencia,Schalke 04,Spain,Germany,1,1,,,Estadi de Mestalla,,1-1,39.4753863,-0.3565192,"Estadi de Mestalla, Spain"
Round of 16,2011-02-16,Roma,Shakhtar,Italy,Ukraine,2,3,,,Stadio Olimpico,Shakhtar,2-3,41.9339424,12.4547705,"Stadio Olimpico, Italy"
Round of 16,2011-02-16,Arsenal,Barcelona,England,Spain,2,1,,,Arsenal Stadium,Arsenal,2-1,52.5310214,-1.2649062,England
Round of 16,2011-02-22,FC Copenhagen,Chelsea,Denmark,England,0,2,,,Telia Parken,Chelsea,0-2,55.670249,10.3333283,Denmark
Round of 16,2011-02-22,Lyon,Real Madrid,France,Spain,1,1,,,Stade de Gerland,,1-1,45.7237762,4.8322542,"Stade de Gerland, France"
Round of 16,2011-02-23,Marseille,Manchester Utd,France,England,0,0,,,Stade Vélodrome,,0-0,43.269835,5.3959117,"Stade Vélodrome, France"
Round of 16,2011-02-23,Inter,Bayern Munich,Italy,Germany,0,1,,,Stadio Giuseppe Meazza,Bayern Munich,0-1,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Round of 16,2011-03-08,Shakhtar,Roma,Ukraine,Italy,3,0,,,Donbass Arena,Shakhtar,3-0,48.0211038,37.8090531,"Donbass Arena, Ukraine"
Round of 16,2011-03-08,Barcelona,Arsenal,Spain,England,3,1,,,Camp Nou,Barcelona,3-1,41.3808046,2.1158872,"Camp Nou, Spain"
Round of 16,2011-03-09,Tottenham,Milan,England,Italy,0,0,,,White Hart Lane,,0-0,51.604157,-0.0662604,"White Hart Lane, England"
Round of 16,2011-03-09,Schalke 04,Valencia,Germany,Spain,3,1,,,Arena AufSchalke,Schalke 04,3-1,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Round of 16,2011-03-15,Bayern Munich,Inter,Germany,Italy,2,3,,,Fußball Arena München,Inter,2-3,48.2187901,11.6236227,"Fußball Arena München, Germany"
Round of 16,2011-03-15,Manchester Utd,Marseille,England,France,2,1,,,Old Trafford,Manchester Utd,2-1,53.4631095,-2.2913865,"Old Trafford, England"
Round of 16,2011-03-16,Real Madrid,Lyon,Spain,France,3,0,,,Estadio Santiago Bernabéu,Real Madrid,3-0,40.4521778,-3.6876573,"Estadio Santiago Bernabéu, Spain"
Round of 16,2011-03-16,Chelsea,FC Copenhagen,England,Denmark,0,0,,,Stamford Bridge,,0-0,51.4816869,-0.1910336,"Stamford Bridge, England"
Quarter-finals,2011-04-05,Inter,Schalke 04,Italy,Germany,2,5,,,Stadio Giuseppe Meazza,Schalke 04,2-5,45.4782003,9.123964,"Stadio Giuseppe Meazza, Italy"
Quarter-finals,2011-04-05,Real Madrid,Tottenham,Spain,England,4,0,,,Estadio Santiago Bernabéu,Real Madrid,4-0,40.4521778,-3.6876573,"Estadio Santiago Bernabéu, Spain"
Quarter-finals,2011-04-06,Chelsea,Manchester Utd,England,England,0,1,,,Stamford Bridge,Manchester Utd,0-1,51.4816869,-0.1910336,"Stamford Bridge, England"
Quarter-finals,2011-04-06,Barcelona,Shakhtar,Spain,Ukraine,5,1,,,Camp Nou,Barcelona,5-1,41.3808046,2.1158872,"Camp Nou, Spain"
Quarter-finals,2011-04-12,Shakhtar,Barcelona,Ukraine,Spain,0,1,,,Donbass Arena,Barcelona,0-1,48.0211038,37.8090531,"Donbass Arena, Ukraine"
Quarter-finals,2011-04-12,Manchester Utd,Chelsea,England,England,2,1,,,Old Trafford,Manchester Utd,2-1,53.4631095,-2.2913865,"Old Trafford, England"
Quarter-finals,2011-04-13,Tottenham,Real Madrid,England,Spain,0,1,,,White Hart Lane,Real Madrid,0-1,51.604157,-0.0662604,"White Hart Lane, England"
Quarter-finals,2011-04-13,Schalke 04,Inter,Germany,Italy,2,1,,,Arena AufSchalke,Schalke 04,2-1,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Semi-finals,2011-04-26,Schalke 04,Manchester Utd,Germany,England,0,2,,,Arena AufSchalke,Manchester Utd,0-2,51.5545938,7.0676001,"Arena AufSchalke, Germany"
Semi-finals,2011-04-27,Real Madrid,Barcelona,Spain,Spain,0,2,,,Estadio Santiago Bernabéu,Barcelona,0-2,40.4521778,-3.6876573,"Estadio Santiago Bernabéu, Spain"
Semi-finals,2011-05-03,Barcelona,Real Madrid,Spain,Spain,1,1,,,Camp Nou,,1-1,41.3808046,2.1158872,"Camp Nou, Spain"
Semi-finals,2011-05-04,Manchester Utd,Schalke 04,England,Germany,4,1,,,Old Trafford,Manchester Utd,4-1,53.4631095,-2.2913865,"Old Trafford, England"
Final,2011-05-28,Barcelona,Manchester Utd,Spain,England,3,1,,,Wembley Stadium (Neutral Site),Barcelona,3-1,51.5560695,-0.2796034,Wembley Stadium 
